#Match catalogue of W4_PHOT_PDR2_ALLsorted.txt.gz and W4_SPEC_PHOT_Z_PDR2.txt.gz
#    1) num
#    2) alpha [deg]
#    3) delta [deg]
#    4) selmag [mag]
#    5) zspec
#    6) zflg
#    7) zphot
#  8-9) u_T07, erru_T07 [mag, mag]
#10-11) g_T07, errg_T07 [mag, mag]
#12-13) r_T07, errr_T07 [mag, mag]
#14-15) i_T07, erri_T07 [mag, mag]
#16-17) z_T07, errz_T07 [mag, mag]
#18-19) Ks, errKs [mag, mag]
4.01018781e8	330.327522	0.900274	22.1168	1.091	2.4	1.143	24.392	0.098	23.838	0.035	23.101	0.036	22.209	0.032	21.774	0.03	19.705	0.019
4.01018831e8	330.316012	0.90015	21.8132	0.5634	3.5	0.5959	23.727	0.056	23.184	0.021	22.407	0.024	21.815	0.023	21.838	0.031	20.53	0.042
4.01018852e8	330.690032	0.90015	21.8427	1.022	2.5	0.9651	23.48	0.056	23.101	0.026	22.559	0.031	21.853	0.033	21.514	0.032	20.39	0.048
4.01018878e8	330.270918	0.900878	22.2601	0.4953	1.2	0.3794	24.602	0.099	23.751	0.029	22.851	0.025	22.33	0.031	22.293	0.038	21.305	0.084
4.01019082e8	330.404685	0.901575	22.4134	0.0	3.2	0.8571	26.294	0.399	25.108	0.081	24.23	0.073	22.413	0.031	22.011	0.026	21.182	0.047
4.01019103e8	330.915333	0.901428	22.4814	0.8566	3.4	0.9372	23.559	0.046	23.34	0.023	23.094	0.038	22.438	0.04	22.496	0.054	21.485	0.089
4.01019148e8	330.762918	0.901311	20.7792	0.5276	3.4	0.4876	23.273	0.042	22.465	0.013	21.407	0.01	20.777	0.011	20.587	0.012	19.38	0.013
4.01019226e8	330.399034	0.902294	22.4415	0.6696	2.5	0.6958	26.028	0.393	24.86	0.082	23.779	0.061	22.587	0.041	22.507	0.05	20.71	0.04
4.01019453e8	330.599178	0.903216	22.0303	0.7599	2.2	0.5869	25.218	0.218	24.203	0.051	22.973	0.033	22.05	0.029	21.891	0.033	20.219	0.036
4.01019519e8	330.740774	0.9029	21.9466	0.4897	3.5	0.4559	23.625	0.055	23.153	0.023	22.284	0.023	21.943	0.032	21.979	0.043	21.363	0.084
4.01019689e8	330.783151	0.904306	21.8325	0.6147	1.5	0.6089	26.547	0.7	24.49	0.069	22.878	0.032	21.912	0.026	21.65	0.028	19.648	0.015
4.01019702e8	330.6833	0.903276	20.9002	0.4853	4.5	0.5056	24.391	0.119	23.237	0.028	21.761	0.015	20.921	0.013	20.711	0.014	19.344	0.017
4.010198e8	330.834608	0.904583	22.0446	0.7132	2.5	0.7108	25.222	0.163	24.316	0.047	23.19	0.033	22.04	0.023	21.833	0.025	20.246	0.024
4.01019899e8	330.24569	0.905172	22.1854	0.819	2.5	0.8001	24.452	0.089	23.874	0.033	23.29	0.039	22.232	0.029	22.166	0.036	20.975	0.055
4.01019921e8	330.84049	0.905168	22.1529	0.7237	2.5	0.7712	23.918	0.063	23.449	0.026	22.878	0.031	22.082	0.03	22.061	0.037	21.005	0.069
